book_id,search_key,book_title,book_subtitle,book_authors,book_publisher,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year
bcjfAQAACAAJ,history,Bollywood,The Definitive Visual Guide,DORLING KINDERSLEY P,,"Discover historical insights, lesser-known facts, and incredible photography of iconic movies including Mother India, Mughal-e-Azam, Sholay, and Bajirao Mastani with this gorgeous celebration of the world's biggest film industry. Bollywood charts the world of Hindi cinema year-by-year from the pioneering studios of the 1930s, through the Golden Age, to the age of Big Money in the 21st century and it's biggest modern stars. With over 1,000 films produced every year, the glitter and charm of Bollywood is unrivalled anywhere else in the world. Bollywood takes you on a behind-the-scenes tour of Hindi cinema's biggest blockbusters, with stunning film stills and plot timelines, as well as insightful biographies of iconic stars including Dev Anand, Amitabh Bachchan, Deepika Padukone, and Shahrukh Khan. Bring the spectacle home and be enchanted by the glamour and colour of Indian cinema with this glittering homage to Bollywood!","0241289297, 9780241289297",False,False,360,,en,http://books.google.com/books/content?id=bcjfAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2017
0VuvxbAdvPMC,history,Ancient India,In Historical Outline,Dwijendra Narayan Jha,Manohar Publishers,"This book is a substantially modified and enlarged version of the author's ""Ancient India: An Introductory Outline"" (Delhi, 1977) and surveys the major developments in India's social, economic and cultural history up to the end of the ancient period and the beginning of the early middle ages and explains the rise and growth of states with reference to their material basis. Special attention has been paid to the elements of change and continuity in society, economy and culture, and to the changing forms of exploitation and consequent social tensions as well as to the role of religion and superstition in society. The book demolishes the popular historiographical stereotypes created by the Hindu-chauvinist communal writings. It also gives the lie to the view that the Indian society has been stagnant and changeless -- a view which was propagated by Western scholars in the heyday of British imperialism and continues to be peddled ingeniously in our own times. The assassination of Mahatma Gandhi ... and the demolition of the Baburi Masjid are two ... unforgettable milestones in the unfolding of the backward-looking Hindu revivalist and fascist politics of contemporary India. Since both Harappa and Mohenjodaro are situated now in Pakistan, the Hindu revivalists are busy locating the epicentre of the Harappan culture in the elusive Saraswati valley.","8173042853, 9788173042850",False,False,220,History,en,http://books.google.com/books/content?id=0VuvxbAdvPMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1,1,IN,NOT_FOR_SALE,False,,,,,,1999
-9lkmjaP4RAC,history,Christian Literature and Review of the Churches,,,,,UOM:39015074658298,False,True,100,Religion,en,http://books.google.com/books/content?id=-9lkmjaP4RAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=-9lkmjaP4RAC&rdid=book--9lkmjaP4RAC&rdot=1&source=gbs_api,1894
ScYJAQAAQBAJ,history,The Past Before Us,Historical Traditions of Early North India,Romila Thapar,Harvard University Press,"The claim, often made, that India--uniquely among civilizations--lacks historical writing distracts us from a more pertinent question, according to Romila Thapar: how to recognize the historical sense of societies whose past is recorded in ways very different from European conventions. In The Past Before Us, a distinguished scholar of ancient India guides us through a panoramic survey of the historical traditions of North India. Thapar reveals a deep and sophisticated consciousness of history embedded in the diverse body of classical Indian literature. The history recorded in such texts as the Ramayana and the Mahabharata is less concerned with authenticating persons and events than with presenting a picture of traditions striving to retain legitimacy and continuity amid social change. Spanning an epoch of nearly twenty-five hundred years, from 1000 BCE to 1400 CE, Thapar delineates three distinct historical traditions: an Itihasa-Purana tradition of Brahman authors; a tradition composed mainly by Buddhist and Jaina scholars; and a popular bardic tradition. The Vedic corpus, the epics, the Buddhist canon and monastic chronicles, inscriptions, regional accounts, and royal biographies and dramas are all scrutinized afresh--not as sources to be mined for factual data but as genres that disclose how Indians of ancient times represented their own past to themselves.","9780674726529, 0674726529",True,True,915,History,en,http://books.google.com/books/content?id=ScYJAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FOR_SALE,True,3640.96,INR,3640.96,INR,https://play.google.com/store/books/details?id=ScYJAQAAQBAJ&rdid=book-ScYJAQAAQBAJ&rdot=1&source=gbs_api,2013
X-ksL0qd6xIC,history,Civilization Through Crime,,Arthur Cleveland Hall,,,NLI:4059045-10,False,True,256,Crime,en,http://books.google.com/books/content?id=X-ksL0qd6xIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=X-ksL0qd6xIC&rdid=book-X-ksL0qd6xIC&rdot=1&source=gbs_api,1901
glgEAAAAMBAJ,history,Skiing Heritage Journal,,,,"Skiing Heritage is a quarterly Journal of original, entertaining, and informative feature articles on skiing history. Published by the International Skiing History Association, its contents support ISHA's mission ""to preserve skiing history and to increase awareness of the sport's heritage.""",,False,True,40,,en,http://books.google.com/books/content?id=glgEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1996
rVgEAAAAMBAJ,history,Skiing Heritage Journal,,,,"Skiing Heritage is a quarterly Journal of original, entertaining, and informative feature articles on skiing history. Published by the International Skiing History Association, its contents support ISHA's mission ""to preserve skiing history and to increase awareness of the sport's heritage.""",,False,True,44,,en,http://books.google.com/books/content?id=rVgEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2003
o-lHzgEACAAJ,history,History Beginners Bxs,,"Usborne Publishing, Limited",,Synopsis coming soon.......,"1474929095, 9781474929097",False,False,0,,en,http://books.google.com/books/content?id=o-lHzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2019
LU03EQAAQBAJ,history,An Outline History of the World,,H.A. Davies,Vani Prakashan,"An Outline History of the World by H. A. Davies is a sweeping chronicle of human history, encompassing the grand narrative from the ancient world to the cusp of the 20th century. Originally published in 1928, Davies' tome remains an impressive feat of historical synthesis, offering a concise and objective overview of the major events, empires, cultures, and figures that have shaped our world. The book unfolds chronologically, taking readers on a captivating journey through the rise and fall of civilizations, the ebb and flow of political power, and the transformative forces of social and cultural evolution. From the majestic pyramids of Egypt to the bustling marketplaces of medieval China, Davies paints a vivid picture of the tapestry of human experience across continents and millennia. Davies' approach is characterized by a commitment to factual accuracy and a balanced perspective. He avoids getting bogged down in excessive details, instead opting for a clear and concise presentation of the most significant historical developments. This makes An Outline History of the World an ideal starting point for anyone seeking a comprehensive understanding of the past, whether they are seasoned history buffs or curious newcomers. While Davies' focus is primarily on political and social history, he also recognizes the importance of cultural and technological advancements in shaping the course of human civilization. The book delves into the intellectual achievements of ancient Greece, the artistic splendor of the Renaissance, and the scientific breakthroughs that ushered in the modern era.","9789362876881, 9362876884",False,True,591,History,en,http://books.google.com/books/content?id=LU03EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FOR_SALE,True,883.82,INR,441.91,INR,https://play.google.com/store/books/details?id=LU03EQAAQBAJ&rdid=book-LU03EQAAQBAJ&rdot=1&source=gbs_api,2024
f3vgkvPcOlMC,history,Annual Report of the Receipts and Expenditures,,Manchester (N.H.),,,UIUC:30112109770443,False,True,796,Finance,en,http://books.google.com/books/content?id=f3vgkvPcOlMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=f3vgkvPcOlMC&rdid=book-f3vgkvPcOlMC&rdot=1&source=gbs_api,1897
Lc65vpWP1xwC,history,Studies in Modern Problems: Sacramental confession,,Orby Shipley,,,BL:A0023642262,False,True,408,,en,http://books.google.com/books/content?id=Lc65vpWP1xwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=Lc65vpWP1xwC&rdid=book-Lc65vpWP1xwC&rdot=1&source=gbs_api,1874
EUmMSKlZuJEC,history,Annual Report of the Board of Regents of the Smithsonian Institution,,"Smithsonian Institution, Smithsonian Institution. Board of Regents",,,UTEXAS:059172024721900,False,True,448,Discoveries in science,en,http://books.google.com/books/content?id=EUmMSKlZuJEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=EUmMSKlZuJEC&rdid=book-EUmMSKlZuJEC&rdot=1&source=gbs_api,1872
ohcIOLYhbSQC,history,Annual Report,,Dedham (Mass.),,,HARVARD:LI1GZF,False,True,302,,en,http://books.google.com/books/content?id=ohcIOLYhbSQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=ohcIOLYhbSQC&rdid=book-ohcIOLYhbSQC&rdot=1&source=gbs_api,1909
-zd3Ycc2llQC,history,The Inlander,,,,,UOM:39015075947807,False,True,628,,en,http://books.google.com/books/content?id=-zd3Ycc2llQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=-zd3Ycc2llQC&rdid=book--zd3Ycc2llQC&rdot=1&source=gbs_api,1898
WnOzuwSJftwC,history,Geological Society of America Bulletin,,,,,BSB:BSB11814767,False,True,630,,en,http://books.google.com/books/content?id=WnOzuwSJftwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=WnOzuwSJftwC&rdid=book-WnOzuwSJftwC&rdot=1&source=gbs_api,1896
I57lnpxx7-gC,history,The Princeton Review,,,,,BSB:BSB11378105,False,True,302,Presbyterian Church,en,http://books.google.com/books/content?id=I57lnpxx7-gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=I57lnpxx7-gC&rdid=book-I57lnpxx7-gC&rdot=1&source=gbs_api,1878
MlXlEAAAQBAJ,history,"""The Gunny Sack"" by M. G. Vassanji. A review of the most important topics",,,GRIN Verlag,"Essay from the year 2022 in the subject African Studies - Literature, grade: 13, Justus-Liebig-University Giessen (Anglistik), course: An Introducton to African Diasporic Literature in English: Mobility, Migration, and Cultural Shifts, language: English, abstract: After a short Summary, this paper deals with the themes of travelling memory and history; diaspora, displacement & diasporic imagination; cross-cultural encounters; role of the woman/gender role; and travel and mobility. Each topic has been written in the form of an essay and works closely with the novel ""The Gunny Sack"", i.e. the individual examples per topic are supported by text excerpts. Excerpt from an essay that deals with the topic of ""Traveling Memory and History"": In his novel ""The Gunny Sack"", M.G. Vassanji depicts the family history of Salim, whose family is in constant movement as they move from one place to another, constantly accompanied by historical events. This essay seeks to investigate the theme of travel-memory and history through a series of examples. The novel focuses on the impact of history and how history affects the present. In ""The Gunny Sack"", the narrator Salim Juma unpacks his family history, and thus he uncovers the past with all its attendant features. Be it the political history of East Africa or the riddles of memories. [...] It can thus be assumed that family history serves as an extension of political history. Furthermore, memory as a narrative device also builds a bridge between the past, present and future, as Salim emphasizes that history must not repeat itself and fervently hopes that he will be the last migrant from his family. [...] However, the past, which is largely in the gunny sack, should never be forgotten. In addition, Vassanji tends to preserve collective memory and present it through the experiences of individuals. The gunny sack contains many mementos, each of which tells a chapter of his family's history. ""The Gunny Sack"" is both a story about the arrival and life of an extended family in East Africa and a repository for the collective memory and life stories of many other Asian-Africans.","9783346975164, 3346975169",False,True,14,History,en,http://books.google.com/books/content?id=MlXlEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FOR_SALE,True,642.79,INR,321.4,INR,https://play.google.com/store/books/details?id=MlXlEAAAQBAJ&rdid=book-MlXlEAAAQBAJ&rdot=1&source=gbs_api,2023
